	Author	Degree	In-degree	Out-degree	Betweenness	Closeness	Harmonic	Eigenvector	Clustering	Square_Clustering	Community	Partition	Link	identifier	givenName	familyName	alternateNames	birthDate	birthPlace	birthCountry	deathDate	deathPlace	deathCountry	gender	occupation	period	language	category	organisation	occupationHisclass	Hisclass	lowestHisclass
2206	Anna Blaman	0.017852348993288587	0.017852348993288587	0.0	0.0	0.2862601137347354	2349.4880952380595	0.02700538465204593	0.12206652996126681	0.0	3	0	https://www.dbnl.org/auteurs/auteur.php?id=blam001	blam001	Anna	Blaman	Anna Blaman/Johanna Petronella Vrugt/Mevr J. F. Vrugt	1905-01-31	Rotterdam	Nederland	1960-07-13	Rotterdam	Nederland	female	leraar/docent/hoogleraar	Twintigste Eeuw	nl	secundair		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
2207	Henri Overhoff	0.0008053691275167784	0.0	0.0008053691275167784	0.0	0.0	0.0	9.056303693276773e-101	0.1	0.014925373134328358	3	2	https://www.dbnl.org/auteurs/auteur.php?id=over076	over076	Henricus Pieter	Overhoff	Henri Overhoff	1905-06-15	Bergen op Zoom	Nederland	2000-xx-xx			male		Twintigste Eeuw		nonfictie				
2208	M. de Vroede	0.005369127516778523	0.002953020134228188	0.0024161073825503354	3.073619488711046e-05	0.24954069776199625	2012.1880952380259	0.009368126576078791	0.3474903474903475	0.05308553728853943	4	4	https://www.dbnl.org/auteurs/auteur.php?id=vroe001	vroe001	Maurits	de Vroede	M. de Vroede	1922-05-31	Mechelen	België (Vlaanderen)	2002-01-08	Oostende	België (Vlaanderen)	male	leraar/docent/hoogleraar	20e/21e Eeuw		nonfictie		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
2209	J. Eggens jr.	0.0017449664429530199	0.0005369127516778523	0.0012080536912751677	0.0	0.20596142804505618	1606.6059523809363	0.0004333074379225301	0.6554054054054054	0.07511737089201878	3	2	https://www.dbnl.org/auteurs/auteur.php?id=egge018	egge018	Jaap	Eggens jr.	J. Eggens jr.	1919-xx-xx			1997-xx-xx			male	tekenaar/jurist/illustrator/advocaat/beeldend kunstenaar	Twintigste Eeuw		nonfictie		advocaat/jurist/beeldhouwer/illustrateur/tekenaar	2.0/2.0/4.0/4.0/4.0	2.0
2210	R.A. Kern	0.001476510067114094	0.0013422818791946308	0.00013422818791946307	0.00010880249679926409	0.23842224819952748	1887.0309523808678	0.002651972778568804	0.44545454545454544	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=kern006	kern006	Rudolf Aernoud	Kern	R.A. Kern	1875-xx-xx			1958-xx-xx			male		19e/20e Eeuw		secundair				
2211	A.V.N. van Woerden	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=woer012	woer012	Arend Vitus Nicolaas	van Woerden	A.V.N. van Woerden	1927-xx-xx						male		20e/21e Eeuw		nonfictie				
2212	B.L. van der Waerden	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.16271918083046158	1251.306746031798	3.974802243386214e-06	0.0	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=waer012	waer012	B.L.	van der Waerden	B.L. van der Waerden	19xx-xx-xx						male		Twintigste Eeuw		nonfictie				
2213	Johan Tersteeg	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	2.69141887147298e-08	0.20078787715178847	1570.250793650786	0.00022378982640210306	0.16666666666666666	0.0	2	2	https://www.dbnl.org/auteurs/auteur.php?id=ters002	ters002	Johan	Tersteeg	A. Bertrand/A.J. van der Tocht/Eva H. Post/Evert de Bloch/Frank Farrington/J. Eilkema de Roo/Jafir/Johan Tersteeg/Simon van der Tocht/Th. H. van de Velde	1873-03-25	Den Haag	Nederland	1953-06-08	Den Haag	Nederland	male	zakenman/indust./boekdrukker/vertaler/koopman/uitgever	19e/20e Eeuw	nl	jeugdliteratuur		zakenman/industrieel/vertaler/koopman/boekdrukker/uitgever	4.0/1.0/4.0/4.0/7.0/1.0	1.0
2214	R. Sterringa	0.0008053691275167784	0.00026845637583892615	0.0005369127516778523	0.0	0.19826521192049018	1547.3246031746064	0.00022402002501206578	0.6153846153846154	0.045283018867924525	3	2	https://www.dbnl.org/auteurs/auteur.php?id=ster052	ster052	R.	Sterringa	R. Sterringa	1909-xx-xx						male	apotheker/medicus	Twintigste Eeuw		nonfictie		medicus/apotheker	2.0/2.0	2.0
2215	L.C. van Panhuys	0.004026845637583892	0.0009395973154362415	0.003087248322147651	0.0	0.22228261718130565	1753.566666666627	0.0017223842770103578	0.508177570093458	0.07087559263037868	3	2	https://www.dbnl.org/auteurs/auteur.php?id=panh016	panh016	Louis Constant	van Panhuys	L.C. van Panhuys	1869-xx-xx			1949-xx-xx			male		19e/20e Eeuw		nonfictie				
2216	Jan Bakker	0.004295302013422818	0.0013422818791946308	0.002953020134228188	4.154594181749619e-05	0.22698570150919517	1800.6214285713793	0.0019772722562517255	0.1219758064516129	0.03070320237702212	3	2	https://www.dbnl.org/auteurs/auteur.php?id=bakk014	bakk014	Jan	Bakker	Jan Bakker	1927-xx-xx						male	journalist/leraar/hoogleraar/redacteur/docent	Twintigste Eeuw		nonfictie		redacteur/hoogleraar/leraar/docent/journalist	2.0/2.0/2.0/2.0/2.0	2.0
2217	Ezra Pound	0.019999999999999997	0.019328859060402683	0.0006711409395973154	0.0005668765894219467	0.2868869246379413	2348.128571428547	0.026788491707382355	0.08086901306240929	0.05084745762711865	1	0	https://www.dbnl.org/auteurs/auteur.php?id=poun001	poun001	Ezra Loomis	Pound	Ezra Pound	1885-xx-xx	Verenigde Staten	Verenigde Staten	1972-xx-xx			male		Twintigste Eeuw		buitenland				
2218	Paul A.G. Dibon	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=dibo001	dibo001	Paul Auguste Georges	Dibon	Paul A.G. Dibon	1915-11-06	Romorantin	Frankrijk	1995-03-07	Villiers sur Morin	Frankrijk	male	filosoof	Twintigste Eeuw		secundair		doctor in de filosofie	2.0	2.0
2219	Manuel van Loggem	0.007382550335570469	0.0069798657718120796	0.0004026845637583892	1.1202748692943148e-05	0.26522070148691645	2156.9738095237603	0.0140390841058004	0.24814814814814815	0.005434782608695652	1	0	https://www.dbnl.org/auteurs/auteur.php?id=logg001	logg001	Manuel	van Loggem	Manuel van Loggem	1916-03-08	Amsterdam	Nederland	1998-04-08	Amsterdam	Nederland	male	ps.ther./psychol/zielsverzorger	Twintigste Eeuw	nl	jeugdliteratuur		psycholoog/zielmaker	2.0/7.0	2.0
2220	Hélène Nolthenius	0.001879194630872483	0.0016107382550335568	0.00026845637583892615	0.00011614656626222962	0.2519828906421229	1992.2547619046586	0.0036659141677747417	0.15934065934065933	0.3333333333333333	3	2	https://www.dbnl.org/auteurs/auteur.php?id=nolt001	nolt001	Hélène	Nolthenius	Hélène Nolthenius/Hélène Wagenaar-Nolthenius	1920-04-09	Amsterdam	Nederland	2000-04-22			female	archeoloog/historicus	Twintigste Eeuw	nl	secundair		antropoloog/oudheidkundige	2.0/2.0	2.0
2221	Elisabeth Augustin	0.0044295302013422815	0.001879194630872483	0.0025503355704697985	4.519225309772495e-05	0.2440993882004977	1951.9285714284956	0.0041806555930834705	0.3622350674373796	0.047020408163265304	1	0	https://www.dbnl.org/auteurs/auteur.php?id=augu002	augu002	Elli Theresia	Augustin	Eli Glaser/Elisabeth Augustin/Elisabeth Augustin-Glaser	1903-06-13	Berlijn	Duitsland	2001-12-14	Amsterdam	Nederland	female	vertaler	Twintigste Eeuw	nl	buitenland		vertaler	4.0	4.0
2222	Jaap Romijn	0.01825503355704698	0.008456375838926174	0.009798657718120805	0.0011565537498634262	0.2584528655392104	2104.9142857142015	0.012868228728010278	0.13743584143278367	0.040223484183410076	3	2	https://www.dbnl.org/auteurs/auteur.php?id=romi003	romi003	Jacobus Pieter	Romijn	E. Legrand/Jaap Romijn/W. Indenhaeck	1912-03-29	Utrecht	Nederland	1986-05-22	Ellewoutsdijk	Nederland	male		Twintigste Eeuw	nl					
2223	Maria van Royen	0.0012080536912751677	0.0012080536912751677	0.0	0.0	0.22551228775554388	1791.5738095237573	0.0018344519927845984	0.5833333333333334	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=roye004	roye004	Maria	van Royen	Maria van Royen	1892-xx-xx			1973-xx-xx			female		Twintigste Eeuw	nl					
2224	Mea Verwey	0.02268456375838926	0.0044295302013422815	0.01825503355704698	0.0009943607315201644	0.2558173842454727	2063.2404761903913	0.009746866332332725	0.11318425507900677	0.03376769064438248	3	2	https://www.dbnl.org/auteurs/auteur.php?id=verw009	verw009	Mea	Verwey	Gerda van Beveren/M. Mees-Verwey/Mea Nijland-Verwey/Mea Verwey	1892-03-02	Noordwijk aan Zee	Nederland	1978-12-24	Santpoort-Noord	Nederland	female	vertaler	Twintigste Eeuw	nl			vertaler	4.0	4.0
2225	Alb. de la Court	0.0008053691275167784	0.00026845637583892615	0.0005369127516778523	1.2158867201015676e-07	0.21582017200891934	1693.4452380952023	0.0007341871348364376	0.34615384615384615	0.03260869565217391	3	2	https://www.dbnl.org/auteurs/auteur.php?id=cour043	cour043	Jesaias Frederik Hendrik Albert	de la Court	Alb. de la Court/J.F.H.A. de la Court/J.F.H.Alb de Lacourt	1893-10-11	Leiden	Nederland	1975-xx-xx			male		Twintigste Eeuw		nonfictie				
2226	Mary Dresselhuys	0.0012080536912751677	0.0010738255033557046	0.00013422818791946307	9.987830429531871e-07	0.22766175720989268	1790.8261904761334	0.0012730610951943518	0.05714285714285714	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=dres009	dres009	Maria Johanna	Dresselhuys	Mary Dresselhuys	1907-xx-xx			2004-xx-xx			female		Twintigste Eeuw						
2227	Bert Voeten	0.03315436241610738	0.01973154362416107	0.013422818791946307	0.0037912352350774775	0.2940784994845912	2409.2785714285465	0.03906653175773119	0.14997362521429514	0.04840354763967054	1	0	https://www.dbnl.org/auteurs/auteur.php?id=voet005	voet005	Bert	Voeten	Bert Voeten	1918-07-06	Breda	Nederland	1992-12-26	Amsterdam	Nederland	male	vertaler	Twintigste Eeuw	nl			vertaler	4.0	4.0
2228	J.L. Swellengrebel	0.0044295302013422815	0.002013422818791946	0.0024161073825503354	6.13756400115547e-05	0.2368431778710324	1896.3071428570775	0.004289160619715339	0.5019267822736031	0.09175286795480667	4	1	https://www.dbnl.org/auteurs/auteur.php?id=swel003	swel003	Jan Lodewijk	Swellengrebel	J.L. Swellengrebel	1909-xx-xx						male		Twintigste Eeuw		taalkunde				
2229	J.W. Schulte Nordholt	0.024697986577181207	0.01261744966442953	0.012080536912751677	0.0015962690762701182	0.2754347074447483	2263.685714285684	0.020956008426909777	0.13760785480511753	0.04044539053545112	3	0	https://www.dbnl.org/auteurs/auteur.php?id=schu016	schu016	Jan Willem	Schulte Nordholt	J.W. Schulte Nordholt/W.S. Noordhout	1920-09-12	Zwolle	Nederland	1995-08-16	Wassenaar	Nederland	male	leraar/archeoloog/hoogleraar/docent/historicus	Twintigste Eeuw	nl	secundair		hoogleraar/leraar/docent/oudheidkundige/antropoloog	2.0/2.0/2.0/2.0/2.0	2.0
2230	Sj. Groenman	0.00523489932885906	0.001476510067114094	0.003758389261744966	6.2414636096237465e-06	0.2326751885339441	1851.1309523808834	0.002722677274008694	0.3821917808219178	0.05017074558907228	3	2	https://www.dbnl.org/auteurs/auteur.php?id=groe133	groe133	Sjoerd	Groenman	Sj. Groenman	1913-xx-xx			2000-xx-xx			male		Twintigste Eeuw		nonfictie				
2231	Nico Verhoeven	0.004295302013422818	0.004295302013422818	0.0	0.0	0.25563478265137657	2073.2309523808854	0.007462168949180606	0.23891129032258066	0.0	3	0	https://www.dbnl.org/auteurs/auteur.php?id=verh046	verh046	Nico	Verhoeven	Nico Verhoeven	1925-08-20	Vught	Nederland	1974-02-03	Sneek	Nederland	male	redacteur/journalist	Twintigste Eeuw	nl			redacteur/journalist	2.0/2.0	2.0
2232	Guillaume van der Graft	0.011006711409395973	0.009664429530201342	0.0013422818791946308	0.00028685014749791417	0.2751403733929232	2227.404761904722	0.015683882657164857	0.17118746232670284	0.032656869605784934	3	2	https://www.dbnl.org/auteurs/auteur.php?id=graf002	graf002	Guillaume	van der Graft	Guillaume van der Graft/Willem Barnard	1920-08-15	Rotterdam	Nederland	2010-11-21	Utrecht	Nederland	male	theoloog	20e/21e Eeuw	nl	secundair		theoloog	2.0	2.0
2233	Ad den Besten	0.023758389261744964	0.014630872483221475	0.00912751677852349	0.0046642555666220505	0.28171585597041027	2316.3142857142525	0.023238240473707924	0.12238930659983291	0.037956797428334244	1	0	https://www.dbnl.org/auteurs/auteur.php?id=best004	best004	Adrianus Cornelis	den Besten	Ad den Besten	1923-03-11	Utrecht	Nederland	2015-03-31	Amstelveen	Nederland	male	letterkundige (NIET-neerl.)/vertaler	20e/21e Eeuw	nl			letterkundige/vertaler	2.0/4.0	2.0
2234	J.E. Jonkers	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	0.0	0.19596201886421144	1531.9710317460358	0.00018269712876645188	0.5	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=jonk022	jonk022	Jan Engbertus	Jonkers	J.E. Jonkers	1890-05-10						male	leraar/jurist/hoogleraar/docent/advocaat	Twintigste Eeuw		nonfictie		advocaat/jurist/hoogleraar/leraar/docent	2.0/2.0/2.0/2.0/2.0	2.0
2235	Simon Vinkenoog	0.016778523489932886	0.01261744966442953	0.004161073825503355	0.0008769745661175508	0.28186194047742424	2287.928571428527	0.020259065285757775	0.18543174767321613	0.06532302118973002	1	0	https://www.dbnl.org/auteurs/auteur.php?id=vink010	vink010	Simon	Vinkenoog	Frits Onderdijk/Simon Vinkenoog	1928-07-18	Amsterdam	Nederland	2009-07-12	Amsterdam	Nederland	male		20e/21e Eeuw	nl					
2236	Giacomo Antonini	0.0006711409395973154	0.0005369127516778523	0.00013422818791946307	3.3201214186802055e-08	0.2261166548514602	1776.6309523808907	0.0014070993330815291	0.25	0.0	1	2	https://www.dbnl.org/auteurs/auteur.php?id=anto003	anto003	Jacob Antonio	Antonini	Giacomo Antonini	1901-09-18	Venetië	Italië	1983-06-16	Froxfield	Groot-Brittannië (en Noord-Ierland)	male	letterkundige (NIET-neerl.)/redacteur/journalist	Twintigste Eeuw		secundair/buitenland		letterkundige/redacteur/journalist	2.0/2.0/2.0	2.0
2237	G.J. de Vries	0.008456375838926174	0.0033557046979865767	0.005100671140939597	0.00031296309548420277	0.2462248761287585	1982.8309523808798	0.005496407109700478	0.16024653312788906	0.038091175686483604	3	2	https://www.dbnl.org/auteurs/auteur.php?id=vrie095	vrie095	Gerrit Jacob	de Vries	G.J. de Vries	1905-11-28	Haastrecht	Nederland	1990-10-07	Baarn	Nederland	male	classicus	Twintigste Eeuw		jeugdliteratuur		oudheidkundige	2.0	2.0
2238	J.B. Charles	0.023624161073825502	0.012885906040268454	0.010738255033557046	0.001164223819160488	0.2838407797462242	2307.7714285713864	0.024051726758136587	0.15344345450998245	0.04202670474691691	1	0	https://www.dbnl.org/auteurs/auteur.php?id=char004	char004	J.B.	Charles	J.B. Charles/Willem Hendrik Nagel	1910-08-25	Zwolle	Nederland	1983-07-29	Oegstgeest	Nederland	male	leraar/docent/hoogleraar	Twintigste Eeuw	nl	jeugdliteratuur/suriname		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
2239	Charles B. Timmer	0.002147651006711409	0.0017449664429530199	0.0004026845637583892	1.6157284349234513e-06	0.22584349009400184	1792.8642857142363	0.0010331399152244956	0.22083333333333333	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=timm002	timm002	Charles B.	Timmer	Charles B. Timmer	1907-02-17	Amsterdam	Nederland	1991-01-01			male	vertaler	Twintigste Eeuw	nl			vertaler	4.0	4.0
2240	John Vandenbergh	0.0028187919463087247	0.0012080536912751677	0.0016107382550335568	9.664033832039442e-06	0.23908879521656684	1896.4499999999257	0.002782348091006886	0.07380952380952381	0.021505376344086023	1	0	https://www.dbnl.org/auteurs/auteur.php?id=vand010	vand010	John	Vandenbergh	Jan Hendrik Willem Schlamilch/John Vandenbergh				1986-xx-xx			male	vertaler	Twintigste Eeuw	nl	secundair		vertaler	4.0	4.0
2241	Bert Schierbeek	0.012348993288590604	0.011409395973154362	0.0009395973154362415	0.00015779933321439913	0.26147821042953523	2149.671428571398	0.012334656274590572	0.15813397129186602	0.2086720867208672	1	0	https://www.dbnl.org/auteurs/auteur.php?id=schi003	schi003	Bert	Schierbeek	Bert Schierbeek	1918-06-28	Glanerbrug	Nederland	1996-06-09	Amsterdam	Nederland	male		Twintigste Eeuw	nl	secundair				
2242	Truman Capote	0.0044295302013422815	0.004295302013422818	0.00013422818791946307	0.0006759244673074893	0.2503836543620726	2015.3785714284827	0.006694001831756127	0.10056925996204934	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=capo001	capo001	Truman	Capote	Truckman Streckfus Persons/Truman Capote	1924-09-30	Verenigde Staten	Verenigde Staten	1984-08-25	Los Angeles	Verenigde Staten	male		Twintigste Eeuw		buitenland				
2243	Gertrude Stein	0.008456375838926174	0.008456375838926174	0.0	0.0	0.2501398936188454	2045.076190476113	0.008535921944862001	0.10496671786994367	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=stei048	stei048	Gertrude	Stein	Gertrude Stein	1874-xx-xx			1946-xx-xx			female		Twintigste Eeuw		buitenland				
2244	Kenneth Patchen	0.0008053691275167784	0.0006711409395973154	0.00013422818791946307	1.481171440711744e-06	0.23295218280600832	1840.4904761904027	0.0016890775472380353	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=patc001	patc001	Kenneth	Patchen	Kenneth Patchen	1911-xx-xx	Verenigde Staten	Verenigde Staten	1972-xx-xx			male		Twintigste Eeuw		buitenland				
2245	William Carlos Williams	0.007382550335570469	0.007248322147651006	0.00013422818791946307	0.000431832815877502	0.24579188257680623	2004.9190476189667	0.006961045885938448	0.18160377358490565	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=will201	will201	William Carlos	Williams	William Carlos Williams	1883-xx-xx		Verenigde Staten			Verenigde Staten	male	apotheker/medicus	Twintigste Eeuw	en	buitenland		medicus/apotheker	2.0/2.0	2.0
2246	Dylan Thomas	0.01570469798657718	0.015570469798657716	0.00013422818791946307	0.0001388061498041753	0.28035966754118713	2311.2119047618753	0.031233193195423066	0.13662490788504053	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=thom050	thom050	Dylan Marlais	Thomas	Dylan Thomas	1914-10-27	Swansea	Groot-Brittannië (en Noord-Ierland)	1953-11-09	New York	Verenigde Staten	male		Twintigste Eeuw	nl	buitenland				
2247	Wallace Stevens	0.010335570469798657	0.009932885906040268	0.0004026845637583892	0.00025885832931087175	0.25796223575860444	2109.364285714226	0.009365978414836796	0.1082421340629275	0.025210084033613446	1	0	https://www.dbnl.org/auteurs/auteur.php?id=stev007	stev007	Wallace	Stevens	Wallace Stevens	1879-xx-xx			1955-xx-xx			male		19e/20e Eeuw						
2248	Charles-Henry Ford	0.0004026845637583892	0.00026845637583892615	0.00013422818791946307	0.0	0.20755179630573503	1620.6559523809303	0.00036408113270038474	1.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=ford007	ford007	Charles-Henry	Ford	Charles-Henry Ford	1908-02-10	Hazlehurst	Verenigde Staten	2002-09-27	New York	Verenigde Staten	male	redacteur/journalist	Twintigste Eeuw		buitenland		redacteur/journalist	2.0/2.0	2.0
2249	Carl Sandburg	0.001476510067114094	0.0013422818791946308	0.00013422818791946307	0.0001409890834910039	0.22580179270372372	1785.5880952380348	0.0014055239808142045	0.23148148148148148	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=sand137	sand137	Carl August	Sandburg	Carl Sandburg/Charles August Sandburg	1878-xx-xx	Verenigde Staten	Verenigde Staten	1967-xx-xx			male		Twintigste Eeuw		buitenland				
2250	Zack Gilbert	0.0004026845637583892	0.00026845637583892615	0.00013422818791946307	0.0003753099235771843	0.20245858072721398	1572.7511904761895	0.0001643440122230994	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=gilb009	gilb009	Zack	Gilbert	Zack Gilbert	1920-02-12	Georgia	Verenigde Staten	ca. 1983-xx-xx		Verenigde Staten	male		Twintigste Eeuw	en	buitenland				
2251	Edgar Lee Masters	0.0016107382550335568	0.001476510067114094	0.00013422818791946307	5.565394318198516e-05	0.24424563577443578	1946.745238095157	0.005346854079176108	0.3	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=mast026	mast026	Edgar Lee	Masters	Edgar Lee Masters	19xx-xx-xx						male		Twintigste Eeuw		buitenland				
2252	Edward Arlington Robinson	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.2084983096333024	1625.9333333333036	0.0004252695898720258	0.0	0.0	0	4	https://www.dbnl.org/auteurs/auteur.php?id=robi005	robi005	Edward Arlington	Robinson	Edward Arlington Robinson	1869-xx-xx	Verenigde Staten	Verenigde Staten	1935-xx-xx			male		19e/20e Eeuw		buitenland				
2253	Jan G. Elburg	0.018926174496644292	0.010604026845637583	0.00832214765100671	0.0013125977740586002	0.27364747099212255	2220.921428571384	0.014067127962100743	0.16933847402597402	0.03812960075425173	1	0	https://www.dbnl.org/auteurs/auteur.php?id=elbu001	elbu001	Johannes Gommert	Elburg	Jan G. Elburg	1919-11-30	Wemeldinge	Nederland	1992-08-13	Amsterdam	Nederland	male	tekenaar/leraar/hoogleraar/illustrator/docent/beeldend kunstenaar	Twintigste Eeuw	nl	secundair		hoogleraar/leraar/docent/beeldhouwer/illustrateur/tekenaar	2.0/2.0/2.0/4.0/4.0/4.0	2.0
